V1 V2 V3 V4 V5 V6 V7 V8 V9 V10
1 -0.108656190335751 -0.0783718079328537 0.0522075332701206 -0.00488193659111857 0.00233175535686314 -0.000311041891109198 -0.000274691177764907 -0.000160586598212831 -0.000331963208736852 -6.51609152555466e-05
2 -0.109478585422039 0.024347685277462 0.0615061931312084 -0.00579326367005706 0.00261479197070003 -0.000381642923457548 -0.000424411293352023 -0.000121710967505351 -0.000318770558806136 -0.000121351913549006
3 -0.111201524734497 0.0667302086949348 0.0127073405310512 -0.00121944630518556 0.000470422266516834 -8.69679424795322e-05 -0.000141009571962059 1.05435392470099e-05 -2.76572754955851e-05 -4.86621866002679e-05
4 -0.111061178147793 0.0642690286040306 0.022669468075037 -0.00215538125485182 0.000901198363862932 -0.000147928381920792 -0.000204209369258024 -1.28711926663527e-05 -8.32462901598774e-05 -6.58661010675132e-05
5 -0.110758051276207 0.0519081428647041 0.0362869612872601 -0.00343168550170958 0.0015002068830654 -0.00023009667347651 -0.000282845372566953 -5.00849819218274e-05 -0.000164816883625463 -8.59458232298493e-05
6 -0.109117403626442 0.01828240044415 0.106573641300201 -0.0100295161828399 0.00455798581242561 -0.000658138305880129 -0.000714763067662716 -0.000224727191380225 -0.000567148672416806 -0.000201129587367177
7 -0.108768694102764 -0.0825753957033157 0.039761982858181 -0.00370953674428165 0.00180178764276206 -0.000233922764891759 -0.000189427446457557 -0.000135533366119489 -0.000267016963334754 -4.08767955377698e-05
8 -0.109963446855545 0.040351040661335 0.0604578219354153 -0.00570038100704551 0.00255178054794669 -0.000377293647034094 -0.000431373628089204 -0.000110133463749662 -0.000303173466818407 -0.000125558057334274
9 -0.110899791121483 0.0386097282171249 0.0195036251097918 -0.00184828462079167 0.000794170657172799 -0.000125090722576715 -0.000161264222697355 -2.07217763090739e-05 -8.19582710391842e-05 -5.02891489304602e-05
10 -0.110503368079662 0.041075374931097 0.0610453635454178 -0.005755924154073 0.00257617561146617 -0.000381004734663293 -0.000435864465544 -0.000111022702185437 -0.000305905268760398 -0.000126906612422317
11 -0.111100181937218 0.04864102602005 -0.00201713875867426 0.000171973602846265 -0.00014173831732478 5.98671203988488e-06 -2.87942821159959e-05 3.25946421071421e-05 4.10582651966251e-05 -1.49252591654658e-05
12 -0.11188743263483 0.0551024898886681 -0.0625047013163567 0.00585806928575039 -0.0027477340772748 0.000377280230168253 0.00036231815465726 0.000169886043295264 0.000373366492567584 9.27883083932102e-05
13 -0.110722213983536 0.0449205935001373 0.0284308213740587 -0.00269031408242881 0.00117061147466302 -0.000180849485332146 -0.000225277515710331 -3.67829015885945e-05 -0.000126506216474809 -6.89688022248447e-05
14 -0.108114495873451 -0.0766821429133415 0.0836214572191238 -0.00783686153590679 0.00367952487431467 -0.000504540512338281 -0.000482169416500255 -0.000228968317969702 -0.000501424539834261 -0.000123029516544193
15 -0.111143924295902 0.0393610335886478 -0.0198766514658928 0.00185472622979432 -0.000898497935850173 0.000117080271593295 9.63489437708631e-05 6.6663182224147e-05 0.000132243367261253 2.11521401070058e-05
16 -0.113268077373505 -0.0356002934277058 -0.206892549991608 0.0194692127406597 -0.00884825363755226 0.0012774319620803 0.00138765037991107 0.000436225527664647 0.00110083888284862 0.00039046406163834
17 -0.110874608159065 0.0505435168743134 0.0055397367104888 -0.00053950515575707 0.00018075093976222 -4.07428815378807e-05 -8.00021225586534e-05 1.7014777768054e-05 1.22536721391953e-06 -2.94169876724482e-05
18 -0.11143884062767 0.0545161515474319 -0.0170440580695868 0.00158303370699286 -0.000794042600318789 9.76782466750592e-05 6.46837434032932e-05 6.91723980708048e-05 0.00012627242540475 1.02031626738608e-05
19 -0.111242391169071 0.021607642993331 -0.0510701276361942 0.00479478295892477 -0.00221856846474111 0.000311307900119573 0.000316265184665099 0.000125266495160758 0.000290545605821535 8.47600749693811e-05
20 -0.109735041856766 0.0476758144795895 0.0520311258733273 -0.00491049885749817 0.00218139705248177 -0.000326406181557104 -0.000382440077373758 -8.72971431817859e-05 -0.000252883444773033 -0.000113008543848991
21 -0.112061850726604 0.0389737263321877 -0.0957198217511177 0.00898747146129608 -0.00415649870410562 0.000583733606617898 0.00059409678215161 0.000233892467804253 0.000543646398000419 0.000159456802066416
22 -0.110443502664566 0.0649580657482147 0.0368940755724907 -0.0034932887647301 0.0015115428250283 -0.000235529310884885 -0.000298094848403707 -4.38801616837736e-05 -0.000160030816914514 -9.20377788133919e-05
23 -0.110377497971058 0.0705508664250374 0.0474769063293934 -0.00449061673134565 0.00195980910211802 -0.000301379419397563 -0.000372330803656951 -6.40127982478589e-05 -0.000213997234823182 -0.000113453017547727
24 -0.111667901277542 0.0961249992251396 -0.0139278015121818 0.00127484719268978 -0.00070723204407841 7.30640895199031e-05 8.28657448437298e-06 8.63576860865578e-05 0.000135134425363503 -1.13766291178763e-05
25 -0.108053557574749 0.0395224988460541 0.176035419106483 -0.0165696311742067 0.00751823419705033 -0.00108825275674462 -0.00118869147263467 -0.000365809275535867 -0.000931000104174018 -0.000335776305291802
26 -0.11248005926609 0.0710716247558594 -0.0903484746813774 0.00847087800502777 -0.00396209442988038 0.000546505849342793 0.000531144614797086 0.000240602530539036 0.000534401857294142 0.000137406343128532
27 -0.109463140368462 0.0495354793965816 0.0874341949820518 -0.00824079290032387 0.00370041839778423 -0.000544470327440649 -0.000616258184891194 -0.000164397919434123 -0.000443902128608897 -0.000178210437297821
28 -0.110083132982254 0.0507302545011044 0.0313144214451313 -0.00296332943253219 0.00128791527822614 -0.00019934811280109 -0.000249210192123428 -3.97876392526086e-05 -0.000138557064929046 -7.64434807933867e-05
29 -0.109656102955341 0.059489868581295 0.0746260732412338 -0.00703980354592204 0.00313880667090416 -0.000466959085315466 -0.000540845969226211 -0.000130359767354093 -0.000368215405615047 -0.000158683280460536
30 -0.112818136811256 0.117246977984905 -0.0930822342634201 0.00871127564460039 -0.0041317823342979 0.000557292194571346 0.000509168719872832 0.000273340090643615 0.00057784270029515 0.000124735990539193
31 -0.112440533936024 0.10219906270504 -0.0549470223486423 0.00513047631829977 -0.00247643399052322 0.000324645108776167 0.000272069039056078 0.00018043746240437 0.000361541839083657 6.10229908488691e-05
32 -0.110873341560364 0.0775172486901283 0.0373996943235397 -0.00354534713551402 0.00151896744500846 -0.000240297449636273 -0.000312257703626528 -3.77358192054089e-05 -0.000154976994963363 -9.77613381110132e-05
33 -0.108390361070633 -0.0977179631590843 0.0547999329864979 -0.00511887250468135 0.00246510212309659 -0.00032447132980451 -0.0002749812847469 -0.000177499707206152 -0.000358027435140684 -6.24863314442337e-05
34 -0.111828848719597 0.0841907262802124 -0.0308962874114513 0.00287498557008803 -0.00142265600152314 0.000179016496986151 0.000129880529129878 0.000116919734864496 0.000219829598790966 2.40930239669979e-05
35 -0.108419992029667 -0.0754502490162849 0.0607059970498085 -0.00568211963400245 0.00269356486387551 -0.000363708881195635 -0.000332944939145818 -0.000177658323082142 -0.000376279029296711 -8.17550462670624e-05
36 -0.111229598522186 0.0748353004455566 0.00170857412740588 -0.000187746758456342 -1.13791274998221e-05 -2.03427189262584e-05 -7.58663518354297e-05 3.95222268707585e-05 3.70752313756384e-05 -3.17186350002885e-05
37 -0.111194498836994 0.0755455866456032 0.0238881688565016 -0.00227380567230284 0.000940699479542673 -0.000156891430378892 -0.000221941751078703 -9.03949876374099e-06 -8.28749252832495e-05 -7.23946141079068e-05
38 -0.112091198563576 0.0852065458893776 -0.0560292527079582 0.00523821264505386 -0.00250366237014532 0.000333513395162299 0.000293841032544151 0.00017299794126302 0.000356877892045304 6.94874906912446e-05
39 -0.112597830593586 0.101478204131126 -0.0642690882086754 0.00600725971162319 -0.00287601165473461 0.000382075842935592 0.000333821080857888 0.000200600072275847 0.000411685527069494 7.8275625128299e-05
40 -0.110907979309559 0.0686327666044235 -0.00036920647835359 9.74169233813882e-06 -9.35851930989884e-05 -6.75192086418974e-06 -5.68787763768341e-05 4.0520779293729e-05 4.45062541984953e-05 -2.55663180723786e-05
41 -0.112282328307629 0.0848959982395172 -0.0489804223179817 0.00457530561834574 -0.0022004465572536 0.000290174997644499 0.00024786769063212 0.000157253351062536 0.000318415433866903 5.67641691304743e-05
42 -0.108160823583603 -0.0905995741486549 0.0767633840441704 -0.00718665681779385 0.00340059190057218 -0.000460526207461953 -0.000425163161708042 -0.000221876936848275 -0.000472816202091053 -0.00010521273361519
43 -0.111169874668121 0.0686397030949593 -0.0150827830657363 0.00139342411421239 -0.000725694699212909 8.3762664871756e-05 3.9606948121218e-05 7.30117753846571e-05 0.000124371363199316 1.23225618153811e-06
44 -0.110772460699081 0.0826283469796181 0.0543702282011509 -0.00514331134036183 0.00224237283691764 -0.000345358130289242 -0.000427983613917604 -7.22486001905054e-05 -0.000243921793298796 -0.000130627304315567
45 -0.111128561198711 0.090415321290493 0.0422437489032745 -0.00400561280548573 0.00171252992004156 -0.000271774304565042 -0.000355174212018028 -4.09738531743642e-05 -0.000173281907336786 -0.000111517554614693
46 -0.112721875309944 0.0988422259688377 -0.0631632506847382 0.005904212128371 -0.0028256019577384 0.000375627598259598 0.00032884455868043 0.000196635664906353 0.0004040494968649 7.72700877860188e-05
47 -0.110536843538284 0.0857186019420624 0.0577159598469734 -0.00545893143862486 0.00238260021433234 -0.000366347347153351 -0.00045259777107276 -7.78502726461738e-05 -0.000260165921645239 -0.000137904193252325
48 -0.109985925257206 0.0634143799543381 0.0812241211533546 -0.00766156753525138 0.00341777876019478 -0.000508046534378082 -0.000587503367569298 -0.000142650897032581 -0.000401573983253911 -0.000172198284417391
49 -0.108921967446804 -0.06732027977705 0.0615452267229557 -0.00576397404074669 0.00272037764079869 -0.000369926856365055 -0.000345479609677568 -0.000174811735632829 -0.000375798001186922 -8.63914610818028e-05
50 -0.113257132470608 0.109069235622883 -0.11344975233078 0.0106295691803098 -0.00499750766903162 0.000683661259245127 0.00064980611205101 0.00031357555417344 0.000683316844515502 0.000164960219990462
51 -0.110302068293095 0.0847000107169151 0.0518685430288315 -0.00490862363949418 0.00213247467763722 -0.000330247654346749 -0.000413354864576831 -6.55265466775745e-05 -0.000229052995564416 -0.000126864237245172
52 -0.110365279018879 -0.062457662075758 -0.0447418764233589 0.00422987202182412 -0.00185138138476759 0.000283336092252284 0.000347392080584541 6.26814871793613e-05 0.000204097697860561 0.00010535801993683
53 -0.109472006559372 -0.0783756002783775 0.0144623098894954 -0.00133225228637457 0.000710122287273407 -7.8823504736647e-05 -2.71274730039295e-05 -7.72455459809862e-05 -0.00012710272858385 3.59991099685431e-06
54 -0.107719697058201 -0.0997635051608086 0.0972359701991081 -0.00910886283963919 0.0042906180024147 -0.000585281813982874 -0.000551527831703424 -0.000272376142675057 -0.000589618925005198 -0.000139004259835929
55 -0.109556399285793 -0.0607847906649113 0.034923143684864 -0.00326268398202956 0.0015692493179813 -0.000207004981348291 -0.000176532354089431 -0.000112253444967791 -0.000227257158257999 -4.03949525207281e-05
56 -0.108745522797108 -0.0806079730391502 0.0573383644223213 -0.0053636385127902 0.00255474005825818 -0.000342321523930877 -0.000306406436720863 -0.000173205553437583 -0.000361202313797548 -7.36502115614712e-05
57 -0.110606238245964 -0.056856781244278 -0.0390072539448738 0.00368847232311964 -0.00161138130351901 0.000247329036938027 0.000304947287077084 5.3250216296874e-05 0.000176443238160573 9.27733490243554e-05
58 -0.11175113171339 -0.0500998347997665 -0.11411014944315 0.0107489181682467 -0.00484563736245036 0.000708500621840358 0.000791667145676911 0.000222983013372868 0.000588255003094673 0.0002269962860737
59 -0.109660975635052 -0.0808238759636879 -0.00972750131040812 0.00094363751122728 -0.0003263714897912 7.03229743521661e-05 0.000133626977913082 -2.52534719038522e-05 2.67357586380967e-06 4.85971686430275e-05
60 -0.110507249832153 -0.0529447346925735 -0.054817795753479 0.00517404032871127 -0.00229516159743071 0.000344089756254107 0.000405267259338871 9.04256448848173e-05 0.000264689530013129 0.000120079086627811
61 -0.107862785458565 -0.0821291133761406 0.102926030755043 -0.00965042971074581 0.00451513193547726 -0.000622573599684983 -0.000604078639298677 -0.000274748104857281 -0.000609586713835597 -0.000156111200340092
62 -0.109770618379116 -0.0637852847576141 0.0229801833629608 -0.00213857181370258 0.00105964974500239 -0.000133132212795317 -9.56113508436829e-05 -8.7615306256339e-05 -0.000164294397109188 -1.74931483343244e-05
63 -0.109325788915157 -0.0885994583368301 0.0128289861604571 -0.00117486086674035 0.000651579292025417 -6.7440872953739e-05 -7.58157148084138e-06 -7.95530722825788e-05 -0.000124577913084067 1.04826176539063e-05
64 -0.110042601823807 -0.0686555206775665 -0.0184976831078529 0.0017639190191403 -0.000716839742381126 0.000122685654787347 0.000180633389391005 1.14510089588293e-06 5.78167200728785e-05 5.99215272814035e-05
65 -0.108758702874184 -0.0723332241177559 0.0525272227823734 -0.00491422042250633 0.00233870861120522 -0.000313795346301049 -0.000282003922620788 -0.000157799440785311 -0.000329962495015934 -6.80485973134637e-05
66 -0.110443457961082 -0.0666957497596741 -0.0389957800507545 0.00369104999117553 -0.00159972114488482 0.000248540192842484 0.000313381577143446 4.75341075798497e-05 0.000170284634805284 9.65094077400863e-05
67 -0.109138630330563 -0.0737553015351295 0.0205636881291866 -0.0019077219767496 0.000967111554928124 -0.000116966293717269 -7.11480679456145e-05 -8.80470834090374e-05 -0.000157361631863751 -9.28179360926151e-06
68 -0.108515121042728 -0.0795593336224556 0.0757964178919792 -0.00709992414340377 0.0033464168664068 -0.000456007663160563 -0.000428364815888926 -0.000213353123399429 -0.000460745563032106 -0.000107673287857324
69 -0.111494399607182 -0.044633973389864 -0.0710585191845894 0.00669832155108452 -0.00300225638784468 0.000442918244516477 0.000504592375364155 0.000131087843328714 0.000357983604772016 0.000146484584547579
70 -0.108690232038498 -0.0622704587876797 0.039440929889679 -0.00368701829575002 0.00176502647809684 -0.000234589126193896 -0.000204855736228637 -0.000123082747450098 -0.00025269461912103 -4.80514136143029e-05
71 -0.109499655663967 -0.0854547098278999 -0.000678701791912317 9.4260714831762e-05 6.75763658364303e-05 1.52638585859677e-05 7.82931310823187e-05 -4.79088266729377e-05 -4.93019069836009e-05 3.38857062160969e-05
