V1 V2 V3 V4 V5 V6 V7 V8 V9 V10
1 -0.0831159055233002 0.0953797772526741 -0.0477409847080708 0.0923039019107819 -0.0295878611505032 -0.0946536809206009 0.00404271949082613 -0.000478067580843344 0.00228647375479341 0.000915902433916926
2 -0.0841614976525307 0.0292751807719469 0.0960600823163986 -0.0297674667090178 0.067930556833744 -0.0588027387857437 -0.00638664280995727 0.0023316377773881 0.00227791606448591 0.000303382345009595
3 -0.0846225768327713 0.0272329729050398 0.0013669099425897 -0.0583904534578323 0.0375325940549374 -0.0111255208030343 -0.00280002364888787 0.00140708370599896 0.0011823441600427 -0.000280861626379192
4 -0.0863780602812767 -0.0607905797660351 0.0404486432671547 0.0327114127576351 -0.0468297600746155 0.0353556238114834 0.00415125489234924 -0.000228128134040162 -0.00111920270137489 -0.00012334663188085
5 -0.0868206769227982 -0.0709575414657593 0.0589517503976822 -0.0184580329805613 0.0244493819773197 0.119457125663757 -0.00187809334602207 0.00182240351568907 -0.00102983706165105 -0.00130489899311215
6 -0.0850073099136353 0.0131426742300391 -0.0210103541612625 0.0142591372132301 0.0479788668453693 -0.0491696782410145 -0.00326168001629412 0.00135606026742607 0.00252717104740441 0.000184660719241947
7 -0.0854595825076103 -0.029443072155118 0.0998827144503593 0.0100693693384528 0.0453573241829872 0.0197426788508892 -0.00517859542742372 0.00115400901995599 -2.01348248083377e-05 -7.24885030649602e-05
8 -0.0849869847297668 -0.0172208119183779 0.105800233781338 -0.0563033260405064 0.030514795333147 0.00897161662578583 -0.00462219445034862 0.000558024214114994 -0.000943831983022392 2.46630515903234e-05
9 -0.0859706029295921 -0.0363651849329472 -0.0157628860324621 -0.0268017984926701 0.0136438254266977 -0.0213202517479658 -0.00170612754300237 -0.000300538173178211 4.27229242632166e-05 0.000222696107812226
10 -0.0832352712750435 0.0646467879414558 0.054046381264925 0.0185103937983513 -0.0299752745777369 -0.0115813752636313 0.00119355286005884 -0.00132151728030294 -0.00140888744499534 0.000481950148241594
11 -0.082940548658371 0.0805591344833374 0.0188349187374115 0.0483118183910847 -0.0527313239872456 0.0479191988706589 0.00577796017751098 9.86493032542057e-05 -0.000620304024778306 -0.0004669344634749
12 -0.0823237076401711 0.100528299808502 0.0693059861660004 0.0501718893647194 -0.0163192395120859 -0.0693845450878143 0.00129855063278228 0.000193620478967205 0.00114314456004649 0.000777977053076029
13 -0.0817747935652733 0.121723614633083 0.0838775560259819 0.0351604074239731 -0.0166982561349869 -0.0414636135101318 0.00142065610270947 0.000536077248398215 0.000757390167564154 0.000434592860983685
14 -0.082800067961216 0.0701558291912079 0.106431074440479 -0.0301677379757166 0.0387510806322098 0.00986224133521318 -0.00416546873748302 0.00158174312673509 0.00026558357058093 -0.00022073119180277
15 -0.0839198082685471 0.0396769717335701 0.0419006906449795 -0.00486317509785295 0.00567947560921311 -0.0290917251259089 -0.000267802446614951 0.00090960890520364 0.000974988390225917 0.000150086998473853
16 -0.0808141827583313 0.142364427447319 0.14266748726368 -0.000322159554343671 -0.0649420320987701 -0.0351064950227737 0.00473333150148392 -0.000187249126611277 -0.000914973905310035 0.000545850489288568
17 -0.0845209956169128 0.030869210138917 0.00631958106532693 0.0713434666395187 -0.0311631616204977 0.0885538980364799 0.00409891130402684 0.000479975889902562 -0.00067414267687127 -0.000853522098623216
18 -0.083283007144928 0.0653184056282043 0.0422520637512207 0.0174844861030579 0.0425438657402992 0.0337168648838997 -0.00329637201502919 0.00162565940991044 0.000828151125460863 -0.000528280681464821
19 -0.0828359723091125 0.0630819275975227 0.191198453307152 -0.0142683172598481 0.00401558494195342 0.0390658676624298 -0.00119461317081004 0.00211211619898677 -0.000493991305120289 -0.000395017443224788
20 -0.0823794975876808 0.0930531471967697 0.0908594876527786 0.0735520422458649 -0.0293813906610012 -0.0103445835411549 0.00311526306904852 0.000849183765240014 0.000669657660182565 0.000170760380569845
21 -0.0828443393111229 0.093287818133831 0.0289884321391582 0.00987858511507511 -0.0410098321735859 0.0467078052461147 0.00390203995630145 -0.000197938425117172 -0.00120368204079568 -0.000429635285399854
22 -0.0864694640040398 -0.0395799390971661 -0.0373394601047039 0.0433880537748337 -0.027846984565258 0.068150706589222 0.00418265117332339 0.000501051952596754 -0.00015561944746878 -0.000770164595451206
23 -0.086039662361145 -0.0359671674668789 0.0584309995174408 0.0259219333529472 -0.0534008182585239 0.0824345722794533 0.00468601007014513 -0.000115182214358356 -0.00203195703215897 -0.00058306846767664
24 -0.0868287980556488 -0.0633978620171547 0.00231795781292021 -0.0121728153899312 0.0736907720565796 0.0635726228356361 -0.00598832499235868 0.00199076300486922 0.000775655382312834 -0.000900459883268923
