V1 V2 V3 V4 V5 V6 V7 V8 V9 V10
1 -0.109389558434486 -0.0213302262127399 0.00253920536488295 0.000731869135051966 -0.000918339821510017 -0.000253304984653369 -1.30727448777179e-05 0.000237904154346325 -0.000229593177209608 5.78128965571523e-05
2 -0.110335513949394 -0.0294072460383177 0.0034928061068058 0.00101339223328978 -0.00126668077427894 -0.000349440320860595 -1.81127743417164e-05 0.00032797985477373 -0.000316611316520721 7.97266839072108e-05
3 -0.10755467414856 0.138226523995399 -0.0125725027173758 -0.00673197349533439 0.00607450027018785 0.00171217194292694 0.000133977184304968 -0.00152542570140213 0.00151165085844696 -0.000382787780836225
4 -0.109775863587856 0.0253110080957413 -0.00210501975379884 -0.00133427628315985 0.00111883226782084 0.000317149009788409 2.70232467300957e-05 -0.000278487044852227 0.000278035848168656 -7.05030979588628e-05
5 -0.109586834907532 -0.00929006654769182 0.00117562978994101 0.000282703898847103 -0.000397533760406077 -0.000109005661215633 -4.82470522911171e-06 0.000103895596112125 -9.95591253740713e-05 2.5038025341928e-05
6 -0.109630115330219 0.0183184295892715 -0.00129686924628913 -0.0010817424627021 0.000816930318251252 0.000233677215874195 2.24413652176736e-05 -0.000200633556232788 0.000202631315914914 -5.15120336785913e-05
7 -0.109694369137287 0.0128102358430624 -0.00051167031051591 -0.000958402582909912 0.000583449087571353 0.000170539991813712 2.07198099815287e-05 -0.000138617688207887 0.000144100951729342 -3.68430046364665e-05
8 -0.111939258873463 -0.0915193110704422 0.0083624254912138 0.00443613762035966 -0.00401958636939526 -0.00113275414332747 -8.8272470748052e-05 0.00101009488571435 -0.00100051227491349 0.000253356876783073
9 -0.109383977949619 -0.0173678528517485 0.00248558702878654 0.000382436555810273 -0.000735058914870024 -0.000198757348698564 -5.32268086317345e-06 0.000195506596355699 -0.000184443590114824 4.62053576484323e-05
10 -0.109850592911243 -0.0275824200361967 0.00346072344109416 0.000856241444125772 -0.00118241121526808 -0.000324444117723033 -1.46382435559644e-05 0.000308398331981152 -0.000295862380880862 7.43953278288245e-05
11 -0.110618442296982 -0.0860790908336639 0.00848642271012068 0.00385519629344344 -0.00376172526739538 -0.00105423294007778 -7.51069746911526e-05 0.000952691363636404 -0.000937309872824699 0.000236992258578539
12 -0.111457459628582 -0.0478972643613815 0.00407926086336374 0.00247298902831972 -0.00211237161420286 -0.000598076614551246 -5.00061032653321e-05 0.000527369091287255 -0.000525346316862851 0.000133209861814976
13 -0.111248575150967 -0.106259725987911 0.0105430921539664 0.00472517823800445 -0.00464185886085033 -0.00130022852681577 -9.18541190912947e-05 0.00117634353227913 -0.00115668016951531 0.00029242190066725
14 -0.109792046248913 0.00915153697133064 -0.00145303923636675 -0.000129748805193231 0.000383983599022031 0.000102320111182053 9.24486187159346e-07 -0.00010367164213676 9.64805585681461e-05 -2.40565277636051e-05
15 -0.111317507922649 -0.117762468755245 0.0116979237645864 0.00522982981055975 -0.00514391344040632 -0.00144074158743024 -0.000101620535133407 0.00130372890271246 -0.00128180987667292 0.000324046006426215
16 -0.110460989177227 -0.0460725165903568 0.00407155323773623 0.00230338890105486 -0.00202744267880917 -0.000572671182453632 -4.62199277535547e-05 0.000507918011862785 -0.000504454888869077 0.000127821345813572
17 -0.111573204398155 -0.107231445610523 0.0102070420980453 0.00498920399695635 -0.00469736568629742 -0.00131991435773671 -9.82106867013499e-05 0.00118527584709227 -0.00116986350622028 0.000296002952381968
18 -0.110844984650612 -0.0928472056984901 0.00934765767306089 0.00405962159857154 -0.00405174167826772 -0.00113368371967226 -7.85438896855339e-05 0.00102845870424062 -0.00100985856261104 0.000255234190262854
19 -0.110752522945404 -0.101685978472233 0.010166478343308 0.00448236148804426 -0.00443969294428825 -0.00124288978986442 -8.69197974679992e-05 0.00112605118192732 -0.00110647443216294 0.00027967884670943
20 -0.110108911991119 -0.0460457243025303 0.00474417814984918 0.00195727171376348 -0.00200571306049824 -0.000560213346034288 -3.75799390894827e-05 0.000510468904394656 -0.000500107475090772 0.000126344966702163
21 -0.109111905097961 0.0360329337418079 -0.00377161707729101 -0.00150341272819787 0.00156898389104754 0.000437547219917178 2.86013801087392e-05 -0.000399766722694039 0.000391176639823243 -9.87553503364325e-05
22 -0.110137633979321 -0.0469684563577175 0.00501643167808652 0.00190592475701123 -0.00204053544439375 -0.000568225048482418 -3.60728845407721e-05 0.0005214445409365 -0.000509077042806894 0.000128502608276904
23 -0.108667574822903 0.023412412032485 -0.00201407051645219 -0.00119989551603794 0.00103288353420794 0.000292179669486359 2.41365469264565e-05 -0.000257895473623648 0.000256792845902964 -6.50814035907388e-05
24 -0.110915839672089 -0.0732947736978531 0.00696826679632068 0.00341423670761287 -0.00321078160777688 -0.000902265135664493 -6.72481401124969e-05 0.000810129044111818 -0.000799649686086923 0.000202338793314993
25 -0.109252341091633 0.0153601001948118 -0.00117648590821773 -0.000861286011058837 0.0006821543793194 0.000194306878256612 1.76672256202437e-05 -0.000168592305271886 0.000169357954291627 -4.29975334554911e-05
26 -0.108678743243217 0.0225469134747982 -0.00202022958546877 -0.00111457984894514 0.000992316869087517 0.00027992160175927 2.22183134610532e-05 -0.000248711672611535 0.000246844923822209 -6.25102547928691e-05
27 -0.111747607588768 -0.10478387773037 0.00997926294803619 0.00487257447093725 -0.00459002470597625 -0.0012896612752229 -9.58999589784071e-05 0.0011582161532715 -0.0011431205784902 0.00028923514764756
28 -0.109374783933163 0.0326517075300217 -0.00328315678052604 -0.00143096141982824 0.00142590096220374 0.000398928037611768 2.76265163847711e-05 -0.000361716112820432 0.000355280208168551 -8.97739082574844e-05
29 -0.108773179352283 0.0556512251496315 -0.00542192393913865 -0.00252704904414713 0.00243502436205745 0.000682915619108826 4.93262959935237e-05 -0.000615682802163064 0.000606490997597575 -0.000153356464579701
